id,status,slug,platform,durationSeconds,title,hook,dialogue,evidence
"DGR-VM-218","SCRIPTED_WAITING_FOR_VM_FOOTAGE","phone-integration-before-you-install","Instagram Reels","27","Phone: Before you install — phone integration","Before you install anything, this is worth checking on your own hardware: KDE Connect is included for phone integration, and Bluetooth file transfer remains available without pulling in an unrelated GNOME contacts stack.","Before you install anything, this is worth checking on your own hardware: KDE Connect is included for phone integration, and Bluetooth file transfer remains available without pulling in an unrelated GNOME contacts stack.","docs/FIELD-NOTES-2026-08-15.md — Bluetooth correction"
"DGR-VM-219","SCRIPTED_WAITING_FOR_VM_FOOTAGE","phone-integration-honest-limitation","YouTube Shorts","22","Phone: Honest limitation — phone integration","The useful feature is real, and so is the boundary.","The useful feature is real, and so is the boundary. KDE Connect is included for phone integration, and Bluetooth file transfer remains available without pulling in an unrelated GNOME contacts stack. We will show both.","docs/FIELD-NOTES-2026-08-15.md — Bluetooth correction"
"DGR-VM-220","SCRIPTED_WAITING_FOR_VM_FOOTAGE","phone-integration-founder-voice","Snapchat Spotlight","36","Phone: Founder-style voice — phone integration","We built this for people who want to understand what their computer is doing.","We built this for people who want to understand what their computer is doing. KDE Connect is included for phone integration, and Bluetooth file transfer remains available without pulling in an unrelated GNOME contacts stack. Here is the real interface, not a mockup.","docs/FIELD-NOTES-2026-08-15.md — Bluetooth correction"
"DGR-VM-221","SCRIPTED_WAITING_FOR_VM_FOOTAGE","image-formats-human-question","TikTok","18","Daily use: Human question — image formats","You might be wondering, “WebP and TIFF image support was verified on both editions.” Let’s look at the actual screen and the limitation that goes with it.","You might be wondering, “WebP and TIFF image support was verified on both editions.” Let’s look at the actual screen and the limitation that goes with it.","docs/FIELD-NOTES-2026-08-15.md — What already works"
"DGR-VM-222","SCRIPTED_WAITING_FOR_VM_FOOTAGE","image-formats-screen-first","Instagram Reels","14","Daily use: Screen first — image formats","Here it is on a running Dagric system: WebP and TIFF image support was verified on both editions.","Here it is on a running Dagric system: WebP and TIFF image support was verified on both editions.","docs/FIELD-NOTES-2026-08-15.md — What already works"
"DGR-VM-223","SCRIPTED_WAITING_FOR_VM_FOOTAGE","image-formats-three-beats","YouTube Shorts","24","Daily use: Three-beat explainer — image formats","Three quick beats: what it is, where it lives, and what you should verify yourself.","Three quick beats: what it is, where it lives, and what you should verify yourself. WebP and TIFF image support was verified on both editions.","docs/FIELD-NOTES-2026-08-15.md — What already works"
"DGR-VM-224","SCRIPTED_WAITING_FOR_VM_FOOTAGE","image-formats-owner-scenario","Snapchat Spotlight","30","Daily use: Owner scenario — image formats","Imagine this is the PC you already use.","Imagine this is the PC you already use. WebP and TIFF image support was verified on both editions. Here is the cautious way to try it.","docs/FIELD-NOTES-2026-08-15.md — What already works"
"DGR-VM-225","SCRIPTED_WAITING_FOR_VM_FOOTAGE","image-formats-myth-check","TikTok","20","Daily use: Myth check — image formats","This is not a promise that every machine behaves the same.","This is not a promise that every machine behaves the same. What Dagric actually documents is: WebP and TIFF image support was verified on both editions.","docs/FIELD-NOTES-2026-08-15.md — What already works"
"DGR-VM-226","SCRIPTED_WAITING_FOR_VM_FOOTAGE","image-formats-quiet-demo","Instagram Reels","12","Daily use: Quiet demo — image formats","Watch the workflow.","Watch the workflow. WebP and TIFF image support was verified on both editions.","docs/FIELD-NOTES-2026-08-15.md — What already works"
"DGR-VM-227","SCRIPTED_WAITING_FOR_VM_FOOTAGE","image-formats-proof-card","YouTube Shorts","16","Daily use: Proof card — image formats","WebP and TIFF image support was verified on both editions.","WebP and TIFF image support was verified on both editions. The evidence path is included below so you can check it.","docs/FIELD-NOTES-2026-08-15.md — What already works"
"DGR-VM-228","SCRIPTED_WAITING_FOR_VM_FOOTAGE","image-formats-before-you-install","Snapchat Spotlight","27","Daily use: Before you install — image formats","Before you install anything, this is worth checking on your own hardware: WebP and TIFF image support was verified on both editions.","Before you install anything, this is worth checking on your own hardware: WebP and TIFF image support was verified on both editions.","docs/FIELD-NOTES-2026-08-15.md — What already works"
"DGR-VM-229","SCRIPTED_WAITING_FOR_VM_FOOTAGE","image-formats-honest-limitation","TikTok","22","Daily use: Honest limitation — image formats","The useful feature is real, and so is the boundary.","The useful feature is real, and so is the boundary. WebP and TIFF image support was verified on both editions. We will show both.","docs/FIELD-NOTES-2026-08-15.md — What already works"
"DGR-VM-230","SCRIPTED_WAITING_FOR_VM_FOOTAGE","image-formats-founder-voice","Instagram Reels","36","Daily use: Founder-style voice — image formats","We built this for people who want to understand what their computer is doing.","We built this for people who want to understand what their computer is doing. WebP and TIFF image support was verified on both editions. Here is the real interface, not a mockup.","docs/FIELD-NOTES-2026-08-15.md — What already works"
"DGR-VM-231","SCRIPTED_WAITING_FOR_VM_FOOTAGE","apparmor-firewall-human-question","YouTube Shorts","18","Security: Human question — apparmor firewall","You might be wondering, “Free includes AppArmor, firewalld, hardened kernel settings, silent security updates, and an on-demand Lynis check.” Let’s look at the actual screen and the limitation that goes with it.","You might be wondering, “Free includes AppArmor, firewalld, hardened kernel settings, silent security updates, and an on-demand Lynis check.” Let’s look at the actual screen and the limitation that goes with it.","docs/EDITIONS.md — Security baseline"
"DGR-VM-232","SCRIPTED_WAITING_FOR_VM_FOOTAGE","apparmor-firewall-screen-first","Snapchat Spotlight","14","Security: Screen first — apparmor firewall","Here it is on a running Dagric system: Free includes AppArmor, firewalld, hardened kernel settings, silent security updates, and an on-demand Lynis check.","Here it is on a running Dagric system: Free includes AppArmor, firewalld, hardened kernel settings, silent security updates, and an on-demand Lynis check.","docs/EDITIONS.md — Security baseline"
"DGR-VM-233","SCRIPTED_WAITING_FOR_VM_FOOTAGE","apparmor-firewall-three-beats","TikTok","24","Security: Three-beat explainer — apparmor firewall","Three quick beats: what it is, where it lives, and what you should verify yourself.","Three quick beats: what it is, where it lives, and what you should verify yourself. Free includes AppArmor, firewalld, hardened kernel settings, silent security updates, and an on-demand Lynis check.","docs/EDITIONS.md — Security baseline"
"DGR-VM-234","SCRIPTED_WAITING_FOR_VM_FOOTAGE","apparmor-firewall-owner-scenario","Instagram Reels","30","Security: Owner scenario — apparmor firewall","Imagine this is the PC you already use.","Imagine this is the PC you already use. Free includes AppArmor, firewalld, hardened kernel settings, silent security updates, and an on-demand Lynis check. Here is the cautious way to try it.","docs/EDITIONS.md — Security baseline"
"DGR-VM-235","SCRIPTED_WAITING_FOR_VM_FOOTAGE","apparmor-firewall-myth-check","YouTube Shorts","20","Security: Myth check — apparmor firewall","This is not a promise that every machine behaves the same.","This is not a promise that every machine behaves the same. What Dagric actually documents is: Free includes AppArmor, firewalld, hardened kernel settings, silent security updates, and an on-demand Lynis check.","docs/EDITIONS.md — Security baseline"
"DGR-VM-236","SCRIPTED_WAITING_FOR_VM_FOOTAGE","apparmor-firewall-quiet-demo","Snapchat Spotlight","12","Security: Quiet demo — apparmor firewall","Watch the workflow.","Watch the workflow. Free includes AppArmor, firewalld, hardened kernel settings, silent security updates, and an on-demand Lynis check.","docs/EDITIONS.md — Security baseline"
"DGR-VM-237","SCRIPTED_WAITING_FOR_VM_FOOTAGE","apparmor-firewall-proof-card","TikTok","16","Security: Proof card — apparmor firewall","Free includes AppArmor, firewalld, hardened kernel settings, silent security updates, and an on-demand Lynis check.","Free includes AppArmor, firewalld, hardened kernel settings, silent security updates, and an on-demand Lynis check. The evidence path is included below so you can check it.","docs/EDITIONS.md — Security baseline"
"DGR-VM-238","SCRIPTED_WAITING_FOR_VM_FOOTAGE","apparmor-firewall-before-you-install","Instagram Reels","27","Security: Before you install — apparmor firewall","Before you install anything, this is worth checking on your own hardware: Free includes AppArmor, firewalld, hardened kernel settings, silent security updates, and an on-demand Lynis check.","Before you install anything, this is worth checking on your own hardware: Free includes AppArmor, firewalld, hardened kernel settings, silent security updates, and an on-demand Lynis check.","docs/EDITIONS.md — Security baseline"
"DGR-VM-239","SCRIPTED_WAITING_FOR_VM_FOOTAGE","apparmor-firewall-honest-limitation","YouTube Shorts","22","Security: Honest limitation — apparmor firewall","The useful feature is real, and so is the boundary.","The useful feature is real, and so is the boundary. Free includes AppArmor, firewalld, hardened kernel settings, silent security updates, and an on-demand Lynis check. We will show both.","docs/EDITIONS.md — Security baseline"
"DGR-VM-240","SCRIPTED_WAITING_FOR_VM_FOOTAGE","apparmor-firewall-founder-voice","Snapchat Spotlight","36","Security: Founder-style voice — apparmor firewall","We built this for people who want to understand what their computer is doing.","We built this for people who want to understand what their computer is doing. Free includes AppArmor, firewalld, hardened kernel settings, silent security updates, and an on-demand Lynis check. Here is the real interface, not a mockup.","docs/EDITIONS.md — Security baseline"
"DGR-VM-241","SCRIPTED_WAITING_FOR_VM_FOOTAGE","opensnitch-monitor-human-question","TikTok","18","Pro security: Human question — opensnitch monitor","You might be wondering, “Pro includes OpenSnitch in monitor mode; outbound blocking is opt-in from its interface.” Let’s look at the actual screen and the limitation that goes with it.","You might be wondering, “Pro includes OpenSnitch in monitor mode; outbound blocking is opt-in from its interface.” Let’s look at the actual screen and the limitation that goes with it.","docs/EDITIONS.md — Security Suite"
"DGR-VM-242","SCRIPTED_WAITING_FOR_VM_FOOTAGE","opensnitch-monitor-screen-first","Instagram Reels","14","Pro security: Screen first — opensnitch monitor","Here it is on a running Dagric system: Pro includes OpenSnitch in monitor mode; outbound blocking is opt-in from its interface.","Here it is on a running Dagric system: Pro includes OpenSnitch in monitor mode; outbound blocking is opt-in from its interface.","docs/EDITIONS.md — Security Suite"
"DGR-VM-243","SCRIPTED_WAITING_FOR_VM_FOOTAGE","opensnitch-monitor-three-beats","YouTube Shorts","24","Pro security: Three-beat explainer — opensnitch monitor","Three quick beats: what it is, where it lives, and what you should verify yourself.","Three quick beats: what it is, where it lives, and what you should verify yourself. Pro includes OpenSnitch in monitor mode; outbound blocking is opt-in from its interface.","docs/EDITIONS.md — Security Suite"
"DGR-VM-244","SCRIPTED_WAITING_FOR_VM_FOOTAGE","opensnitch-monitor-owner-scenario","Snapchat Spotlight","30","Pro security: Owner scenario — opensnitch monitor","Imagine this is the PC you already use.","Imagine this is the PC you already use. Pro includes OpenSnitch in monitor mode; outbound blocking is opt-in from its interface. Here is the cautious way to try it.","docs/EDITIONS.md — Security Suite"
"DGR-VM-245","SCRIPTED_WAITING_FOR_VM_FOOTAGE","opensnitch-monitor-myth-check","TikTok","20","Pro security: Myth check — opensnitch monitor","This is not a promise that every machine behaves the same.","This is not a promise that every machine behaves the same. What Dagric actually documents is: Pro includes OpenSnitch in monitor mode; outbound blocking is opt-in from its interface.","docs/EDITIONS.md — Security Suite"
"DGR-VM-246","SCRIPTED_WAITING_FOR_VM_FOOTAGE","opensnitch-monitor-quiet-demo","Instagram Reels","12","Pro security: Quiet demo — opensnitch monitor","Watch the workflow.","Watch the workflow. Pro includes OpenSnitch in monitor mode; outbound blocking is opt-in from its interface.","docs/EDITIONS.md — Security Suite"
"DGR-VM-247","SCRIPTED_WAITING_FOR_VM_FOOTAGE","opensnitch-monitor-proof-card","YouTube Shorts","16","Pro security: Proof card — opensnitch monitor","Pro includes OpenSnitch in monitor mode; outbound blocking is opt-in from its interface.","Pro includes OpenSnitch in monitor mode; outbound blocking is opt-in from its interface. The evidence path is included below so you can check it.","docs/EDITIONS.md — Security Suite"
"DGR-VM-248","SCRIPTED_WAITING_FOR_VM_FOOTAGE","opensnitch-monitor-before-you-install","Snapchat Spotlight","27","Pro security: Before you install — opensnitch monitor","Before you install anything, this is worth checking on your own hardware: Pro includes OpenSnitch in monitor mode; outbound blocking is opt-in from its interface.","Before you install anything, this is worth checking on your own hardware: Pro includes OpenSnitch in monitor mode; outbound blocking is opt-in from its interface.","docs/EDITIONS.md — Security Suite"
"DGR-VM-249","SCRIPTED_WAITING_FOR_VM_FOOTAGE","opensnitch-monitor-honest-limitation","TikTok","22","Pro security: Honest limitation — opensnitch monitor","The useful feature is real, and so is the boundary.","The useful feature is real, and so is the boundary. Pro includes OpenSnitch in monitor mode; outbound blocking is opt-in from its interface. We will show both.","docs/EDITIONS.md — Security Suite"
"DGR-VM-250","SCRIPTED_WAITING_FOR_VM_FOOTAGE","opensnitch-monitor-founder-voice","Instagram Reels","36","Pro security: Founder-style voice — opensnitch monitor","We built this for people who want to understand what their computer is doing.","We built this for people who want to understand what their computer is doing. Pro includes OpenSnitch in monitor mode; outbound blocking is opt-in from its interface. Here is the real interface, not a mockup.","docs/EDITIONS.md — Security Suite"
"DGR-VM-251","SCRIPTED_WAITING_FOR_VM_FOOTAGE","usbguard-consent-human-question","YouTube Shorts","18","Pro security: Human question — usbguard consent","You might be wondering, “The USB protection helper builds an allow-list from connected devices before enabling USBGuard.” Let’s look at the actual screen and the limitation that goes with it.","You might be wondering, “The USB protection helper builds an allow-list from connected devices before enabling USBGuard.” Let’s look at the actual screen and the limitation that goes with it.","docs/EDITIONS.md — Security Suite"
"DGR-VM-252","SCRIPTED_WAITING_FOR_VM_FOOTAGE","usbguard-consent-screen-first","Snapchat Spotlight","14","Pro security: Screen first — usbguard consent","Here it is on a running Dagric system: The USB protection helper builds an allow-list from connected devices before enabling USBGuard.","Here it is on a running Dagric system: The USB protection helper builds an allow-list from connected devices before enabling USBGuard.","docs/EDITIONS.md — Security Suite"
"DGR-VM-253","SCRIPTED_WAITING_FOR_VM_FOOTAGE","usbguard-consent-three-beats","TikTok","24","Pro security: Three-beat explainer — usbguard consent","Three quick beats: what it is, where it lives, and what you should verify yourself.","Three quick beats: what it is, where it lives, and what you should verify yourself. The USB protection helper builds an allow-list from connected devices before enabling USBGuard.","docs/EDITIONS.md — Security Suite"
"DGR-VM-254","SCRIPTED_WAITING_FOR_VM_FOOTAGE","usbguard-consent-owner-scenario","Instagram Reels","30","Pro security: Owner scenario — usbguard consent","Imagine this is the PC you already use.","Imagine this is the PC you already use. The USB protection helper builds an allow-list from connected devices before enabling USBGuard. Here is the cautious way to try it.","docs/EDITIONS.md — Security Suite"
"DGR-VM-255","SCRIPTED_WAITING_FOR_VM_FOOTAGE","usbguard-consent-myth-check","YouTube Shorts","20","Pro security: Myth check — usbguard consent","This is not a promise that every machine behaves the same.","This is not a promise that every machine behaves the same. What Dagric actually documents is: The USB protection helper builds an allow-list from connected devices before enabling USBGuard.","docs/EDITIONS.md — Security Suite"
"DGR-VM-256","SCRIPTED_WAITING_FOR_VM_FOOTAGE","usbguard-consent-quiet-demo","Snapchat Spotlight","12","Pro security: Quiet demo — usbguard consent","Watch the workflow.","Watch the workflow. The USB protection helper builds an allow-list from connected devices before enabling USBGuard.","docs/EDITIONS.md — Security Suite"
"DGR-VM-257","SCRIPTED_WAITING_FOR_VM_FOOTAGE","usbguard-consent-proof-card","TikTok","16","Pro security: Proof card — usbguard consent","The USB protection helper builds an allow-list from connected devices before enabling USBGuard.","The USB protection helper builds an allow-list from connected devices before enabling USBGuard. The evidence path is included below so you can check it.","docs/EDITIONS.md — Security Suite"
"DGR-VM-258","SCRIPTED_WAITING_FOR_VM_FOOTAGE","usbguard-consent-before-you-install","Instagram Reels","27","Pro security: Before you install — usbguard consent","Before you install anything, this is worth checking on your own hardware: The USB protection helper builds an allow-list from connected devices before enabling USBGuard.","Before you install anything, this is worth checking on your own hardware: The USB protection helper builds an allow-list from connected devices before enabling USBGuard.","docs/EDITIONS.md — Security Suite"
"DGR-VM-259","SCRIPTED_WAITING_FOR_VM_FOOTAGE","usbguard-consent-honest-limitation","YouTube Shorts","22","Pro security: Honest limitation — usbguard consent","The useful feature is real, and so is the boundary.","The useful feature is real, and so is the boundary. The USB protection helper builds an allow-list from connected devices before enabling USBGuard. We will show both.","docs/EDITIONS.md — Security Suite"
"DGR-VM-260","SCRIPTED_WAITING_FOR_VM_FOOTAGE","usbguard-consent-founder-voice","Snapchat Spotlight","36","Pro security: Founder-style voice — usbguard consent","We built this for people who want to understand what their computer is doing.","We built this for people who want to understand what their computer is doing. The USB protection helper builds an allow-list from connected devices before enabling USBGuard. Here is the real interface, not a mockup.","docs/EDITIONS.md — Security Suite"
"DGR-VM-261","SCRIPTED_WAITING_FOR_VM_FOOTAGE","creator-suite-human-question","TikTok","18","Pro creators: Human question — creator suite","You might be wondering, “Pro includes GIMP, Krita, Inkscape, Blender, OBS Studio, Kdenlive, and other creator tools.” Let’s look at the actual screen and the limitation that goes with it.","You might be wondering, “Pro includes GIMP, Krita, Inkscape, Blender, OBS Studio, Kdenlive, and other creator tools.” Let’s look at the actual screen and the limitation that goes with it.","docs/TEST-REPORT.md — verified binaries; docs/EDITIONS.md — Creator suite"
"DGR-VM-262","SCRIPTED_WAITING_FOR_VM_FOOTAGE","creator-suite-screen-first","Instagram Reels","14","Pro creators: Screen first — creator suite","Here it is on a running Dagric system: Pro includes GIMP, Krita, Inkscape, Blender, OBS Studio, Kdenlive, and other creator tools.","Here it is on a running Dagric system: Pro includes GIMP, Krita, Inkscape, Blender, OBS Studio, Kdenlive, and other creator tools.","docs/TEST-REPORT.md — verified binaries; docs/EDITIONS.md — Creator suite"
"DGR-VM-263","SCRIPTED_WAITING_FOR_VM_FOOTAGE","creator-suite-three-beats","YouTube Shorts","24","Pro creators: Three-beat explainer — creator suite","Three quick beats: what it is, where it lives, and what you should verify yourself.","Three quick beats: what it is, where it lives, and what you should verify yourself. Pro includes GIMP, Krita, Inkscape, Blender, OBS Studio, Kdenlive, and other creator tools.","docs/TEST-REPORT.md — verified binaries; docs/EDITIONS.md — Creator suite"
"DGR-VM-264","SCRIPTED_WAITING_FOR_VM_FOOTAGE","creator-suite-owner-scenario","Snapchat Spotlight","30","Pro creators: Owner scenario — creator suite","Imagine this is the PC you already use.","Imagine this is the PC you already use. Pro includes GIMP, Krita, Inkscape, Blender, OBS Studio, Kdenlive, and other creator tools. Here is the cautious way to try it.","docs/TEST-REPORT.md — verified binaries; docs/EDITIONS.md — Creator suite"
"DGR-VM-265","SCRIPTED_WAITING_FOR_VM_FOOTAGE","creator-suite-myth-check","TikTok","20","Pro creators: Myth check — creator suite","This is not a promise that every machine behaves the same.","This is not a promise that every machine behaves the same. What Dagric actually documents is: Pro includes GIMP, Krita, Inkscape, Blender, OBS Studio, Kdenlive, and other creator tools.","docs/TEST-REPORT.md — verified binaries; docs/EDITIONS.md — Creator suite"
"DGR-VM-266","SCRIPTED_WAITING_FOR_VM_FOOTAGE","creator-suite-quiet-demo","Instagram Reels","12","Pro creators: Quiet demo — creator suite","Watch the workflow.","Watch the workflow. Pro includes GIMP, Krita, Inkscape, Blender, OBS Studio, Kdenlive, and other creator tools.","docs/TEST-REPORT.md — verified binaries; docs/EDITIONS.md — Creator suite"
"DGR-VM-267","SCRIPTED_WAITING_FOR_VM_FOOTAGE","creator-suite-proof-card","YouTube Shorts","16","Pro creators: Proof card — creator suite","Pro includes GIMP, Krita, Inkscape, Blender, OBS Studio, Kdenlive, and other creator tools.","Pro includes GIMP, Krita, Inkscape, Blender, OBS Studio, Kdenlive, and other creator tools. The evidence path is included below so you can check it.","docs/TEST-REPORT.md — verified binaries; docs/EDITIONS.md — Creator suite"
"DGR-VM-268","SCRIPTED_WAITING_FOR_VM_FOOTAGE","creator-suite-before-you-install","Snapchat Spotlight","27","Pro creators: Before you install — creator suite","Before you install anything, this is worth checking on your own hardware: Pro includes GIMP, Krita, Inkscape, Blender, OBS Studio, Kdenlive, and other creator tools.","Before you install anything, this is worth checking on your own hardware: Pro includes GIMP, Krita, Inkscape, Blender, OBS Studio, Kdenlive, and other creator tools.","docs/TEST-REPORT.md — verified binaries; docs/EDITIONS.md — Creator suite"
"DGR-VM-269","SCRIPTED_WAITING_FOR_VM_FOOTAGE","creator-suite-honest-limitation","TikTok","22","Pro creators: Honest limitation — creator suite","The useful feature is real, and so is the boundary.","The useful feature is real, and so is the boundary. Pro includes GIMP, Krita, Inkscape, Blender, OBS Studio, Kdenlive, and other creator tools. We will show both.","docs/TEST-REPORT.md — verified binaries; docs/EDITIONS.md — Creator suite"
"DGR-VM-270","SCRIPTED_WAITING_FOR_VM_FOOTAGE","creator-suite-founder-voice","Instagram Reels","36","Pro creators: Founder-style voice — creator suite","We built this for people who want to understand what their computer is doing.","We built this for people who want to understand what their computer is doing. Pro includes GIMP, Krita, Inkscape, Blender, OBS Studio, Kdenlive, and other creator tools. Here is the real interface, not a mockup.","docs/TEST-REPORT.md — verified binaries; docs/EDITIONS.md — Creator suite"
"DGR-VM-271","SCRIPTED_WAITING_FOR_VM_FOOTAGE","windows-and-gaming-helpers-human-question","YouTube Shorts","18","Compatibility: Human question — windows and gaming helpers","You might be wondering, “Dagric provides consent-based helpers for Bottles, Steam, Heroic, ProtonUp-Qt, and a full Windows VM path; compatibility still depends on each app or game.” Let’s look at the actual screen and the limitation that goes with it.","You might be wondering, “Dagric provides consent-based helpers for Bottles, Steam, Heroic, ProtonUp-Qt, and a full Windows VM path; compatibility still depends on each app or game.” Let’s look at the actual screen and the limitation that goes with it.","docs/EDITIONS.md — Owner-consent helpers"
"DGR-VM-272","SCRIPTED_WAITING_FOR_VM_FOOTAGE","windows-and-gaming-helpers-screen-first","Snapchat Spotlight","14","Compatibility: Screen first — windows and gaming helpers","Here it is on a running Dagric system: Dagric provides consent-based helpers for Bottles, Steam, Heroic, ProtonUp-Qt, and a full Windows VM path; compatibility still depends on each app or game.","Here it is on a running Dagric system: Dagric provides consent-based helpers for Bottles, Steam, Heroic, ProtonUp-Qt, and a full Windows VM path; compatibility still depends on each app or game.","docs/EDITIONS.md — Owner-consent helpers"
"DGR-VM-273","SCRIPTED_WAITING_FOR_VM_FOOTAGE","windows-and-gaming-helpers-three-beats","TikTok","24","Compatibility: Three-beat explainer — windows and gaming helpers","Three quick beats: what it is, where it lives, and what you should verify yourself.","Three quick beats: what it is, where it lives, and what you should verify yourself. Dagric provides consent-based helpers for Bottles, Steam, Heroic, ProtonUp-Qt, and a full Windows VM path; compatibility still depends on each app or game.","docs/EDITIONS.md — Owner-consent helpers"
"DGR-VM-274","SCRIPTED_WAITING_FOR_VM_FOOTAGE","windows-and-gaming-helpers-owner-scenario","Instagram Reels","30","Compatibility: Owner scenario — windows and gaming helpers","Imagine this is the PC you already use.","Imagine this is the PC you already use. Dagric provides consent-based helpers for Bottles, Steam, Heroic, ProtonUp-Qt, and a full Windows VM path; compatibility still depends on each app or game. Here is the cautious way to try it.","docs/EDITIONS.md — Owner-consent helpers"
"DGR-VM-275","SCRIPTED_WAITING_FOR_VM_FOOTAGE","windows-and-gaming-helpers-myth-check","YouTube Shorts","20","Compatibility: Myth check — windows and gaming helpers","This is not a promise that every machine behaves the same.","This is not a promise that every machine behaves the same. What Dagric actually documents is: Dagric provides consent-based helpers for Bottles, Steam, Heroic, ProtonUp-Qt, and a full Windows VM path; compatibility still depends on each app or game.","docs/EDITIONS.md — Owner-consent helpers"
"DGR-VM-276","SCRIPTED_WAITING_FOR_VM_FOOTAGE","windows-and-gaming-helpers-quiet-demo","Snapchat Spotlight","12","Compatibility: Quiet demo — windows and gaming helpers","Watch the workflow.","Watch the workflow. Dagric provides consent-based helpers for Bottles, Steam, Heroic, ProtonUp-Qt, and a full Windows VM path; compatibility still depends on each app or game.","docs/EDITIONS.md — Owner-consent helpers"
"DGR-VM-277","SCRIPTED_WAITING_FOR_VM_FOOTAGE","windows-and-gaming-helpers-proof-card","TikTok","16","Compatibility: Proof card — windows and gaming helpers","Dagric provides consent-based helpers for Bottles, Steam, Heroic, ProtonUp-Qt, and a full Windows VM path; compatibility still depends on each app or game.","Dagric provides consent-based helpers for Bottles, Steam, Heroic, ProtonUp-Qt, and a full Windows VM path; compatibility still depends on each app or game. The evidence path is included below so you can check it.","docs/EDITIONS.md — Owner-consent helpers"
"DGR-VM-278","SCRIPTED_WAITING_FOR_VM_FOOTAGE","windows-and-gaming-helpers-before-you-install","Instagram Reels","27","Compatibility: Before you install — windows and gaming helpers","Before you install anything, this is worth checking on your own hardware: Dagric provides consent-based helpers for Bottles, Steam, Heroic, ProtonUp-Qt, and a full Windows VM path; compatibility still depends on each app or game.","Before you install anything, this is worth checking on your own hardware: Dagric provides consent-based helpers for Bottles, Steam, Heroic, ProtonUp-Qt, and a full Windows VM path; compatibility still depends on each app or game.","docs/EDITIONS.md — Owner-consent helpers"
"DGR-VM-279","SCRIPTED_WAITING_FOR_VM_FOOTAGE","windows-and-gaming-helpers-honest-limitation","YouTube Shorts","22","Compatibility: Honest limitation — windows and gaming helpers","The useful feature is real, and so is the boundary.","The useful feature is real, and so is the boundary. Dagric provides consent-based helpers for Bottles, Steam, Heroic, ProtonUp-Qt, and a full Windows VM path; compatibility still depends on each app or game. We will show both.","docs/EDITIONS.md — Owner-consent helpers"
"DGR-VM-280","SCRIPTED_WAITING_FOR_VM_FOOTAGE","windows-and-gaming-helpers-founder-voice","Snapchat Spotlight","36","Compatibility: Founder-style voice — windows and gaming helpers","We built this for people who want to understand what their computer is doing.","We built this for people who want to understand what their computer is doing. Dagric provides consent-based helpers for Bottles, Steam, Heroic, ProtonUp-Qt, and a full Windows VM path; compatibility still depends on each app or game. Here is the real interface, not a mockup.","docs/EDITIONS.md — Owner-consent helpers"
"DGR-VM-281","SCRIPTED_WAITING_FOR_VM_FOOTAGE","developer-stack-human-question","TikTok","18","Pro developers: Human question — developer stack","You might be wondering, “Pro includes Docker, Podman, Distrobox, Git, Python tooling, and an SSH server that stays off until enabled.” Let’s look at the actual screen and the limitation that goes with it.","You might be wondering, “Pro includes Docker, Podman, Distrobox, Git, Python tooling, and an SSH server that stays off until enabled.” Let’s look at the actual screen and the limitation that goes with it.","docs/EDITIONS.md — Developer toolchain"
"DGR-VM-282","SCRIPTED_WAITING_FOR_VM_FOOTAGE","developer-stack-screen-first","Instagram Reels","14","Pro developers: Screen first — developer stack","Here it is on a running Dagric system: Pro includes Docker, Podman, Distrobox, Git, Python tooling, and an SSH server that stays off until enabled.","Here it is on a running Dagric system: Pro includes Docker, Podman, Distrobox, Git, Python tooling, and an SSH server that stays off until enabled.","docs/EDITIONS.md — Developer toolchain"
"DGR-VM-283","SCRIPTED_WAITING_FOR_VM_FOOTAGE","developer-stack-three-beats","YouTube Shorts","24","Pro developers: Three-beat explainer — developer stack","Three quick beats: what it is, where it lives, and what you should verify yourself.","Three quick beats: what it is, where it lives, and what you should verify yourself. Pro includes Docker, Podman, Distrobox, Git, Python tooling, and an SSH server that stays off until enabled.","docs/EDITIONS.md — Developer toolchain"
"DGR-VM-284","SCRIPTED_WAITING_FOR_VM_FOOTAGE","developer-stack-owner-scenario","Snapchat Spotlight","30","Pro developers: Owner scenario — developer stack","Imagine this is the PC you already use.","Imagine this is the PC you already use. Pro includes Docker, Podman, Distrobox, Git, Python tooling, and an SSH server that stays off until enabled. Here is the cautious way to try it.","docs/EDITIONS.md — Developer toolchain"
"DGR-VM-285","SCRIPTED_WAITING_FOR_VM_FOOTAGE","developer-stack-myth-check","TikTok","20","Pro developers: Myth check — developer stack","This is not a promise that every machine behaves the same.","This is not a promise that every machine behaves the same. What Dagric actually documents is: Pro includes Docker, Podman, Distrobox, Git, Python tooling, and an SSH server that stays off until enabled.","docs/EDITIONS.md — Developer toolchain"
"DGR-VM-286","SCRIPTED_WAITING_FOR_VM_FOOTAGE","developer-stack-quiet-demo","Instagram Reels","12","Pro developers: Quiet demo — developer stack","Watch the workflow.","Watch the workflow. Pro includes Docker, Podman, Distrobox, Git, Python tooling, and an SSH server that stays off until enabled.","docs/EDITIONS.md — Developer toolchain"
"DGR-VM-287","SCRIPTED_WAITING_FOR_VM_FOOTAGE","developer-stack-proof-card","YouTube Shorts","16","Pro developers: Proof card — developer stack","Pro includes Docker, Podman, Distrobox, Git, Python tooling, and an SSH server that stays off until enabled.","Pro includes Docker, Podman, Distrobox, Git, Python tooling, and an SSH server that stays off until enabled. The evidence path is included below so you can check it.","docs/EDITIONS.md — Developer toolchain"
